gene	Cardiomyocyte	Chondrocyte	Choroid plexus	Dorsal midbrain neuron	Endothelial cell	Epithelial cell	Erythrocyte	Facial fibroblast	Fibroblast	Forebrain neuron	Forebrain radial glia cell	Ganglion	Hepatocyte	Immune cell	Keratinocyte	Limb fibroblast	Macrophage	Meninges cell	Mid-/hindbrain and spinal cord neuron	Myoblast	Olfactory epithelial cell	Radial glia cell	Smooth muscle cell	Spinal cord neuron	Thalamus neuron
Smyd3	0.000190607	0.000588445	6.44935e-05	0.000321882	0.000603718	0.000664465	0.000122505	0.000846584	0.000462796	0.000246766	0.000258467	0.000432109	6.13249e-05	0.000186733	0.000789257	0.000770279	0.000439427	0.000602267	0.000381438	0.000362751	0.000469662	0.000392529	0.00041875	0.000329338	0.000283529
Sncg	7.50749e-05	0.000161724	0.000157509	0.00056359	0.000206467	0.00012712	5.43252e-05	9.40588e-05	0.00012296	0.000112048	0.000140069	0.00842568	7.07542e-05	9.10407e-05	0.000170431	0.000104729	0.000143558	0.000194508	0.00052116	9.54097e-05	0.000255534	0.000253501	0.000262107	0.000231085	0.000139729
Sned1	3.74796e-05	0.000370651	0.000208717	5.45279e-05	0.000343076	0.000250038	8.3026e-05	0.000303274	0.00026111	3.92425e-05	9.25477e-05	0.000139314	2.67316e-05	0.00011921	0.000117652	0.00064687	0.000258103	0.00156835	6.34941e-05	9.84699e-05	0.000110527	0.000173666	0.000215325	5.12657e-05	6.84711e-05
Snhg11	0.000100784	0.000258624	9.09916e-05	0.00134095	0.000188	0.000282679	0.00012932	0.000176761	0.000215565	0.000346705	0.00029025	0.00281756	0.000105527	0.000255245	0.000254406	0.000170322	0.000238667	0.000368914	0.005039	0.000140316	0.000505154	0.000784039	0.000254527	0.00258024	0.00138622
Sntb1	0.000276125	0.00012361	0.000153825	3.0852e-05	0.00042215	0.00029182	5.25304e-05	0.000362716	0.000101832	4.90944e-05	4.5522e-05	9.79431e-05	6.16688e-05	9.12034e-05	0.000488924	0.000114866	0.000154558	0.000119619	4.19113e-05	0.000945726	8.51785e-05	0.000160684	0.000161109	5.29005e-05	2.46885e-05
Sntg2	2.39086e-05	2.85938e-05	1.36572e-05	6.97265e-05	0.000112296	4.92518e-05	1.74432e-05	5.21553e-05	3.78483e-05	2.41007e-05	2.13939e-05	3.79832e-05	3.36017e-06	2.92284e-05	3.52229e-06	4.52492e-05	4.02855e-05	3.38109e-05	8.03595e-05	2.44723e-05	4.23315e-05	6.79143e-05	0.000352935	4.34345e-05	4.68787e-05
Snx29	0.000104792	0.000263036	1.02446e-05	0.000212099	0.000287059	0.00024019	5.0563e-05	0.000447304	0.00029147	0.000138672	0.000181047	0.000143494	2.47604e-05	5.68599e-05	0.000210621	0.000398869	0.000304272	0.000315774	0.000228598	0.000255741	0.00049697	0.000216042	0.000200208	0.000193319	0.000180104
Sobp	0.000144093	0.000631643	0.00012041	0.000831856	0.000192445	0.000270373	6.09587e-05	0.00044401	0.000317844	0.00054028	0.000359692	0.000452135	1.99668e-05	8.58893e-05	7.66609e-05	0.000445957	0.000206667	0.000451047	0.000689473	0.000415641	0.000680993	0.000463689	0.000195294	0.000657969	0.000760381
Sorbs1	0.000383338	0.000490439	1.36263e-05	0.000368592	0.000518848	0.000222871	8.1379e-05	0.000231173	0.000152411	0.000372756	0.000385579	0.000291737	7.18755e-05	9.53372e-05	0.000147971	0.0002425	0.000207124	0.00104164	0.000480225	0.000520578	0.000366055	0.000442068	0.000589365	0.000408629	0.000324197
Sorbs2	0.00253346	0.00106621	0.000339202	0.000943411	0.000495835	0.000501158	0.000100654	0.000306388	0.000194053	0.00137469	0.000938012	0.00054076	5.75856e-05	0.000174754	0.000175344	0.000482716	0.000188131	0.000175074	0.00108384	0.000834175	0.000648576	0.000947202	0.000236603	0.00126347	0.000962304
Sorcs1	4.13176e-05	0.000118891	5.19048e-05	0.000327824	0.000186413	0.000127152	4.65668e-05	0.000357844	0.00017158	0.000102121	0.00043307	0.000396472	1.98419e-05	8.76224e-05	4.09371e-05	0.000252462	0.00012553	0.000149248	0.000717577	8.0817e-05	0.000194992	0.00049883	0.000176481	0.000559262	0.000243669
Sorcs3	1.21823e-05	0.000114441	1.63676e-05	0.000303373	9.23344e-05	6.90213e-05	2.64572e-05	0.000123398	0.000175291	0.000100936	8.21152e-05	0.000239021	1.00331e-05	3.97368e-05	4.23529e-05	0.000257346	0.000124362	0.000146738	0.000718297	5.49147e-05	0.000290108	0.000225918	6.55952e-05	0.00044162	0.000641952
Sostdc1	1.23796e-05	0.000167458	0.00242817	8.26078e-05	9.24358e-05	0.000308774	5.83594e-05	0.000620615	0.000195407	3.16881e-05	5.36314e-05	0.000242512	1.43837e-05	7.46522e-05	0.000379471	0.000187997	0.000177246	0.000136085	4.0791e-05	9.41953e-05	0.000100705	0.000248702	0.000107925	2.71946e-05	3.74942e-05
Sox11	0.000368901	0.001299	0.000375481	0.0131997	0.00104225	0.00226874	0.000498416	0.00264573	0.00116226	0.0248252	0.0214215	0.00375648	0.000219976	0.00104445	0.00116274	0.00182472	0.00116379	0.00142449	0.00565686	0.00101859	0.0093028	0.00333611	0.00132564	0.00368154	0.010214
Sox5	0.000134978	0.0018597	0.000173881	0.000417675	0.000672324	0.000639305	9.97566e-05	0.000364007	0.000287489	0.00337227	0.00122943	0.000294346	7.38395e-05	0.000159556	0.000396497	0.000783756	0.000213762	0.000388218	0.000418379	0.000190215	0.000129747	0.000851967	0.00063368	0.000655016	0.00220427
Sox6	0.000550313	0.00345858	0.000153663	0.000312335	0.000487882	0.00103854	0.000195148	0.00063307	0.000450226	0.000357779	0.00315113	0.000364239	0.000482235	0.00040238	0.0010944	0.00121339	0.000349168	0.000239467	0.000345869	0.00108112	0.000174809	0.00158683	0.000401692	0.000143098	0.00015631
Sp5	3.0777e-06	1.16571e-05	2.31266e-05	0.000210031	5.06957e-05	8.23162e-05	1.62485e-05	3.44112e-05	1.8612e-05	2.39859e-05	4.60397e-05	2.15104e-05	4.43757e-06	1.70516e-05	7.81765e-05	1.29258e-05	6.56574e-05	7.08541e-05	2.78546e-05	8.35839e-06	5.39141e-05	9.48379e-05	2.67848e-05	2.30293e-05	1.40376e-05
Sparc	0.00320353	0.0138852	0.00253548	0.0011418	0.00685522	0.00633424	0.00249011	0.00544896	0.0118782	0.00101376	0.00181535	0.00238065	0.000552415	0.00348379	0.00424992	0.00596931	0.00866009	0.00909183	0.000936358	0.00395652	0.00180138	0.00309094	0.00656693	0.00103742	0.00083937
Sparcl1	0.000577124	0.000587877	0.000421638	0.000507102	0.00153299	0.00115466	0.000582588	0.000646856	0.000848285	0.00058269	0.000888515	0.00195038	0.000131181	0.000500659	0.000527846	0.000595647	0.0011113	0.00125705	0.00109603	0.00068458	0.00051225	0.00613238	0.00193332	0.000754375	0.000341884
Spata18	4.66259e-06	5.48511e-06	0.00012722	0	1.68328e-06	1.96037e-05	3.49693e-06	2.18898e-05	7.79845e-06	8.56818e-07	3.37461e-06	5.28083e-06	3.50071e-07	0	0	2.01758e-05	9.68803e-06	3.35193e-06	1.16927e-06	6.89069e-06	0	1.90818e-06	9.70858e-06	0	2.31265e-06
Spata4	0	1.05291e-06	0	8.61721e-06	7.54553e-07	0	4.05194e-07	2.34513e-06	5.33668e-07	3.24069e-06	2.14224e-06	1.40191e-06	2.43226e-07	0	1.28149e-06	2.63467e-07	0	3.52058e-06	9.44859e-06	3.21029e-07	6.39721e-06	4.17938e-06	1.19216e-06	8.61925e-06	0
Spef2	1.72226e-06	1.04516e-05	0.000243483	1.59348e-05	3.92976e-06	6.91305e-05	5.47764e-06	1.28509e-05	4.99679e-06	5.13992e-06	1.72244e-05	1.33943e-05	4.96089e-07	0	5.3878e-06	1.14843e-05	1.39462e-05	1.21012e-05	7.37755e-06	4.26534e-06	0.000265893	0.000122162	5.31467e-06	1.50742e-05	4.79836e-06
Spink4	1.54039e-05	9.24634e-06	0	5.93392e-06	1.68141e-05	0.0003192	8.03615e-06	4.12994e-06	1.13456e-05	1.09872e-05	7.25923e-06	5.6717e-06	7.92442e-06	1.76809e-05	2.73975e-05	6.02637e-06	1.67032e-05	1.76798e-05	6.20948e-06	6.65595e-06	1.99587e-05	5.60804e-06	4.27953e-05	2.6786e-05	1.32556e-05
Spink5	2.02482e-06	1.03483e-05	0	2.87787e-06	6.18832e-06	1.09146e-05	0	6.69174e-06	3.55764e-06	2.04059e-06	3.75908e-06	8.04658e-06	6.06313e-07	0	0.000400283	4.72495e-06	5.71786e-06	3.07019e-06	2.71716e-06	1.18589e-06	1.27406e-05	3.26139e-06	8.72683e-07	1.77048e-06	1.9638e-06
Spink8	1.07235e-06	5.47966e-07	1.03029e-05	4.84971e-06	0	2.0465e-05	1.20481e-06	7.3692e-06	3.85629e-06	3.69592e-06	9.33216e-06	5.04566e-06	3.57243e-07	0	8.06868e-06	4.0374e-06	3.25456e-06	5.2217e-07	6.80347e-06	1.45035e-06	0	5.46155e-06	3.64493e-06	9.46649e-06	5.99666e-06
Spock1	2.45917e-05	7.19702e-05	2.0087e-05	0.000481759	6.89439e-05	0.00012456	3.12824e-05	0.000146279	7.65462e-05	0.000513184	0.000145211	0.000626037	2.06002e-05	5.03493e-05	3.92548e-05	8.91839e-05	6.90024e-05	0.000121245	0.000804	5.15534e-05	0.00149416	0.000274704	8.28743e-05	0.00136895	0.000716775
Spock3	4.06326e-05	0.000132237	3.08143e-05	0.00057919	0.000104669	0.000136691	4.61769e-05	0.000186966	0.000211023	0.000164345	0.000119557	0.00108575	2.21561e-05	8.56845e-05	6.42415e-05	0.000309834	0.00014097	0.000516495	0.00103168	7.13072e-05	0.00036448	0.000443207	0.000128505	0.00242993	0.000421709
Spp1	3.56996e-05	0.00208048	5.43797e-05	5.97463e-05	5.64003e-05	6.93807e-05	1.5468e-05	4.33248e-05	5.33941e-05	4.33208e-05	5.94592e-05	9.97295e-05	3.23027e-05	5.45288e-05	0.000114731	6.05556e-05	0.000277433	0.000120695	4.17469e-05	5.42415e-05	5.84365e-05	5.18519e-05	7.1388e-05	4.36393e-05	5.83552e-05
Sprr1a	1.44692e-05	4.63794e-05	0	2.04438e-05	2.60374e-05	9.18215e-05	1.49963e-05	5.05981e-05	4.80322e-05	2.38112e-05	5.56541e-05	3.7879e-05	2.0295e-05	3.00556e-05	0.00313759	3.80544e-05	4.41401e-05	3.32401e-05	2.75019e-05	2.76549e-05	5.25272e-05	4.05663e-05	3.87658e-05	3.40034e-05	2.69294e-05
Sprr1b	4.02919e-06	1.08817e-05	1.10241e-05	0	3.3786e-06	1.93439e-05	2.02838e-06	9.72415e-06	9.50029e-06	2.34144e-06	7.39005e-06	2.07576e-06	2.41458e-06	0	0.000797569	1.53679e-05	2.56902e-06	6.38691e-06	5.41433e-06	6.09835e-06	1.16837e-05	2.419e-06	2.97612e-06	5.08244e-06	4.8095e-06
Sprr3	9.35253e-06	7.08127e-06	7.11198e-06	2.89171e-06	1.09243e-06	1.12042e-05	2.2638e-06	2.01749e-05	8.23201e-06	3.11104e-06	1.49119e-06	4.94513e-06	1.73739e-06	2.25425e-06	0.000532038	2.78214e-06	6.925e-06	4.52108e-06	2.15143e-06	4.66609e-06	0	2.22509e-06	1.66216e-05	1.92797e-06	6.05957e-06
Spx	3.78083e-06	1.3551e-05	0	1.51411e-05	3.13721e-06	7.54816e-06	1.3695e-06	3.78825e-06	5.50875e-06	6.99907e-06	6.85744e-06	1.35434e-05	1.89714e-07	0	1.32434e-05	2.10647e-05	1.17937e-05	6.78615e-06	1.36536e-05	4.67793e-06	8.21157e-06	7.73153e-06	0	1.48641e-05	2.62834e-05
Srgn	3.41055e-05	2.18901e-05	9.66e-05	2.2189e-05	4.41746e-05	3.79415e-05	9.74536e-06	1.67043e-05	0.000544594	2.21531e-05	1.39413e-05	3.69554e-05	8.15239e-05	0.000159957	0.000116289	2.11129e-05	0.000114275	9.97603e-05	1.31616e-05	1.96807e-05	2.82406e-05	2.08125e-05	4.14024e-05	3.44241e-05	1.20288e-05
Ssbp2	0.000517909	0.00111467	0.000383267	0.00092298	0.00109467	0.00125662	0.000291218	0.00209385	0.00112093	0.00122251	0.00158983	0.000997208	0.000154327	0.000446503	0.00112127	0.00234094	0.000880873	0.00109213	0.000988247	0.00102131	0.00401877	0.00145755	0.000855419	0.00131443	0.000386549
Ssmem1	6.4501e-07	1.03104e-06	0	6.19368e-06	2.14508e-06	3.10031e-07	1.207e-06	3.40669e-06	2.60788e-06	4.24072e-07	6.43541e-06	3.25264e-06	3.57062e-07	0	2.69603e-06	1.60385e-06	6.87586e-07	0	4.56387e-06	4.11533e-06	3.11393e-05	6.78976e-06	1.26599e-06	6.62043e-06	4.43564e-06
Sspo	9.20717e-06	6.32577e-06	1.89653e-05	0	1.25394e-05	2.09605e-05	3.19895e-06	0	6.57737e-06	5.15859e-06	1.01446e-05	4.04339e-06	3.32884e-07	3.06127e-06	6.69683e-06	4.71489e-06	6.90775e-06	3.78212e-06	3.706e-06	2.08331e-06	1.42216e-05	1.06635e-06	3.11996e-06	5.66624e-06	0
Sst	1.65006e-05	6.08353e-05	3.21354e-05	0.000737708	3.35619e-05	9.20497e-05	2.65674e-05	3.54152e-05	5.63559e-05	0.000312287	0.000188715	0.000624775	2.18673e-05	6.66638e-05	5.80834e-05	5.36614e-05	5.01495e-05	8.51216e-05	0.000721358	3.47303e-05	0.000313275	0.000441497	5.62088e-05	0.000979804	0.000153883
Sstr1	0	3.531e-06	0	1.63632e-06	0	4.29212e-06	3.30843e-07	5.36387e-06	1.14504e-06	7.16401e-06	4.49526e-06	1.14263e-05	3.43464e-07	0	8.407e-07	3.1964e-06	1.11097e-06	0	1.30031e-05	1.49669e-06	0	8.11576e-06	1.22797e-06	1.89111e-05	2.08345e-06
St18	6.6021e-06	2.51918e-05	0	0.000366178	8.40702e-06	4.11028e-05	8.30009e-06	3.00173e-05	2.68353e-05	0.000234643	0.000332412	6.21594e-05	4.51349e-06	1.36398e-05	1.3493e-05	1.09467e-05	1.74541e-05	3.19414e-05	0.00015026	1.44197e-05	0.000347145	0.000162656	2.88152e-05	6.72712e-05	3.72912e-05
St6galnac3	0.000140772	0.000456916	0.000100794	0.000322159	0.00200179	0.000630824	0.000210841	0.00227976	0.000602891	0.000242154	0.000345894	0.000366116	9.0989e-05	0.000203377	0.00030108	0.000842187	0.000540877	0.000818367	0.000370256	0.000314176	0.000148397	0.000487803	0.000599562	0.000253179	0.000474937
St8sia6	9.18444e-06	8.62832e-06	2.65337e-05	1.5113e-05	3.37973e-05	3.86716e-05	6.02153e-06	2.81045e-05	8.80387e-06	2.56748e-06	1.22723e-05	3.2789e-05	2.1309e-06	1.82737e-06	9.17429e-05	5.36905e-06	1.86345e-05	1.61137e-05	3.32562e-05	9.58699e-06	0.00029365	2.01632e-05	2.20808e-05	1.42142e-05	1.91941e-05
Stab1	0.000154949	0.000197601	8.16092e-05	0.000109743	0.000686514	0.000282732	0.000119305	0.000204309	0.000251503	7.10302e-05	0.000124946	8.80909e-05	8.06623e-05	0.000188986	0.000219301	0.000171274	0.00329405	0.000252311	5.62882e-05	0.000127594	9.97341e-05	0.000106454	0.000273604	5.71731e-05	5.29632e-05
Stac	9.74005e-06	0.00010594	1.95182e-05	1.23042e-05	3.42022e-05	5.09249e-05	1.78505e-05	7.94233e-05	6.15476e-05	3.47305e-05	9.75839e-06	0.000199473	2.44343e-06	2.67434e-05	2.64751e-05	9.5605e-05	3.07242e-05	4.32427e-05	7.6013e-05	3.42445e-05	6.31237e-05	4.00438e-05	5.42954e-05	0.000105113	2.74569e-05
Star	2.08323e-05	4.29078e-05	2.33232e-05	8.87452e-05	0.000104031	0.000840821	6.00413e-05	5.32435e-05	4.37845e-05	6.17791e-05	9.92834e-05	8.45701e-05	1.43269e-05	7.84497e-05	6.44253e-05	4.87426e-05	7.28683e-05	4.49041e-05	7.81965e-05	4.89924e-05	3.54324e-05	8.3837e-05	0.000100222	0.00016194	0.000125853
Stard13	8.40122e-05	0.000463951	8.94866e-05	6.51689e-05	0.000688006	0.000290801	0.000102635	0.000375185	0.000232316	3.28532e-05	5.047e-05	0.000189761	1.85652e-05	0.000117606	0.000120304	0.000305737	0.000296238	0.000434698	5.45366e-05	0.000781014	0.00011704	0.000140523	0.000328096	0.000115846	9.33401e-05
Stfa1	5.26614e-05	6.445e-05	9.8147e-06	4.96461e-05	5.7772e-05	5.2433e-05	2.00828e-05	5.63611e-05	3.52823e-05	2.61074e-05	4.70325e-05	3.35279e-05	0.000459796	0.00757762	0.000577979	3.81874e-05	7.82314e-05	3.14123e-05	1.84101e-05	4.77736e-05	5.09369e-05	2.68815e-05	0.000100024	2.95677e-05	2.35607e-05
Stk32a	3.33926e-06	6.20789e-06	1.206e-05	2.2407e-05	1.58227e-05	3.02211e-05	9.18964e-06	1.78546e-05	2.34114e-05	3.2647e-05	4.04953e-05	5.42496e-05	4.91691e-06	1.96091e-06	7.20586e-06	1.10077e-05	1.13449e-05	8.40215e-06	6.13903e-05	1.29133e-05	0.000353284	8.07021e-05	1.57895e-05	9.1657e-05	1.99938e-05
Stk33	1.13949e-05	3.70131e-05	0.000174476	0.000100947	1.00461e-05	6.28074e-05	7.55555e-06	3.37578e-05	3.51814e-05	3.34907e-05	0.000236959	5.35216e-05	2.2557e-06	1.78571e-05	1.54487e-05	3.00517e-05	1.15093e-05	1.5564e-05	4.90161e-05	3.87517e-05	0.000148366	0.000161936	1.74674e-05	3.4202e-05	4.41951e-05
Stmn1	0.00196969	0.00346573	0.00109713	0.0277232	0.00312238	0.00805023	0.00176778	0.00400104	0.00372459	0.02726	0.0238508	0.0179194	0.00112712	0.00338847	0.00454437	0.00292845	0.00372762	0.00445329	0.0172599	0.00314755	0.0215741	0.0131267	0.00511003	0.0207356	0.0274096
Stmn2	0.000422086	0.000972573	0.000384432	0.0123373	0.000736689	0.00145173	0.000588101	0.000820562	0.00106207	0.00924539	0.00281562	0.0144972	0.000406261	0.00119809	0.00109908	0.000713369	0.00102182	0.00190942	0.0110176	0.000573475	0.00945137	0.00553917	0.0014535	0.0127869	0.0126606
Stmn3	0.000514576	0.00114463	0.000557874	0.00778161	0.000785745	0.00155755	0.000569903	0.000836295	0.00102952	0.00595232	0.0033836	0.00998038	0.000511639	0.00102212	0.00119939	0.000785435	0.00120072	0.00157212	0.00773908	0.000743484	0.00565066	0.00476647	0.00126835	0.00747507	0.00880918
Stmnd1	7.37155e-07	4.32354e-06	0	0	2.10809e-05	1.01106e-05	3.36044e-06	6.98443e-07	4.7607e-06	2.97258e-06	3.04181e-06	1.89596e-06	6.51205e-07	0	3.47092e-06	9.12104e-06	7.04882e-06	3.41348e-06	1.47759e-06	2.33359e-05	0	4.2886e-06	2.49004e-06	2.04991e-06	0
Stxbp5l	1.56691e-05	1.38565e-05	2.01634e-05	0.00027345	1.49147e-05	5.87157e-05	4.46262e-06	2.66902e-05	2.09059e-05	0.000129983	7.99815e-05	0.000103032	4.54646e-06	1.73461e-05	2.40948e-05	2.79331e-05	2.50211e-05	3.4258e-05	0.000275145	1.33517e-05	0.000172927	0.000109645	1.87482e-05	0.000367053	8.76896e-05
Stxbp6	0.000161759	0.000316514	6.83456e-05	0.000210889	0.000388744	0.000440322	6.79093e-05	0.000408208	0.000277861	0.000120676	0.000369216	0.000199973	4.00383e-05	0.000150974	0.000168676	0.000524281	0.000260309	0.000200396	0.000192746	0.000173499	0.000523267	0.000319828	0.000257356	0.000192835	0.000280781
Sulf1	0.000394647	0.000883539	0.0014777	0.000174037	0.000661551	0.000758187	0.00021863	0.00131971	0.00112058	0.000147129	0.000325528	0.000312213	7.50469e-05	0.00043308	0.000384618	0.00164444	0.000847094	0.000783804	0.00016986	0.000400967	0.000412617	0.00127206	0.000765596	0.000124116	0.000164075
Sult1e1	2.06403e-06	1.26441e-06	0	0	0	1.80058e-05	3.00872e-06	6.54498e-07	2.57624e-06	6.64168e-06	3.13889e-06	6.76598e-06	0	1.1968e-06	0	1.3261e-06	5.03139e-06	6.9573e-06	1.88732e-06	7.83346e-07	0.000544055	2.99284e-06	5.39826e-06	4.29665e-06	0
Sv2b	1.03359e-05	3.17659e-05	2.49681e-05	7.45217e-05	2.72896e-05	5.00203e-05	9.41464e-06	2.72849e-05	5.44482e-05	7.27792e-05	4.19444e-05	0.000193768	6.64985e-06	2.03025e-05	4.42799e-05	3.22644e-05	3.40668e-05	3.30297e-05	0.000146763	3.07427e-05	0.000188937	9.25542e-05	2.89236e-05	0.000113268	8.67408e-05
Svil	0.000772306	0.00108542	0.000131588	0.000146778	0.00155487	0.00137013	0.000352041	0.00167972	0.0017108	0.000125867	0.000299607	0.000369068	0.000113731	0.00042774	0.00134343	0.00183909	0.00126483	0.00166038	0.000136327	0.0016058	0.000514009	0.000312235	0.00129365	0.000169911	0.000164381
Sycp2	4.89612e-06	8.21337e-06	0	4.66723e-05	0	3.98018e-06	9.59705e-07	8.24172e-06	5.1446e-06	2.37693e-05	1.97231e-05	3.30316e-05	6.30208e-07	7.04517e-06	1.09457e-05	4.6071e-06	4.59665e-06	8.88127e-06	4.86236e-05	1.14358e-05	1.4315e-05	1.23809e-05	7.9482e-06	3.96932e-05	1.63623e-05
Syndig1	2.15785e-05	6.67691e-05	4.08825e-05	7.01441e-05	3.96022e-05	9.03985e-05	1.60839e-05	5.69481e-05	7.71274e-05	9.46787e-05	0.000120275	0.000215595	8.34691e-06	5.78845e-05	4.7589e-05	6.46938e-05	4.61504e-05	5.92353e-05	0.000228775	2.07076e-05	0.000262696	0.000140307	4.38218e-05	0.00060149	7.62261e-05
Syne1	0.000278316	0.000502911	0.000531906	0.000239168	0.000543326	0.000269989	8.00845e-05	0.000615173	0.000330381	7.65669e-05	0.000105943	0.000356723	3.37967e-05	0.000159524	0.000182944	0.00045945	0.000287254	0.000185771	0.000490649	0.000551056	6.67509e-05	0.000333661	0.000452055	0.000302142	0.000370351
Synpo2	0.000146015	7.03473e-05	1.76184e-05	5.68547e-05	0.000104037	0.000276756	5.5272e-05	0.000366201	0.000125387	2.22732e-05	4.8017e-05	7.09309e-05	1.905e-05	6.0304e-05	0.000137077	0.00010756	0.000147423	0.000260698	4.24499e-05	0.000370859	0.000123406	0.00015007	0.00117617	3.06765e-05	0.000271477
Syt1	7.18738e-05	0.000132076	2.80938e-05	0.00113164	0.000130581	0.000182486	5.45302e-05	0.000151144	0.000134624	0.000675064	0.000459032	0.00110188	3.90103e-05	0.000118922	0.000281835	0.000118929	0.000129704	0.000217343	0.00187804	0.000102914	0.000948678	0.000406101	0.000248405	0.0025266	0.00181348
Syt10	0	1.86376e-06	0	3.79878e-06	0	1.69118e-05	1.49258e-06	1.14849e-06	4.50083e-06	4.87992e-06	7.32333e-06	1.07735e-05	2.43566e-07	2.0838e-06	0	3.45989e-06	9.07397e-06	2.464e-06	1.72909e-05	2.12427e-06	0	2.74116e-05	1.4067e-06	7.43436e-05	6.02377e-05
Syt15	4.74413e-06	4.9075e-06	4.65846e-06	3.71556e-06	1.10289e-05	3.87606e-06	5.50143e-06	1.4227e-06	2.54407e-06	0	3.99593e-06	4.63276e-06	2.91264e-06	4.59311e-06	0	5.2403e-06	4.3276e-06	6.83916e-06	3.19852e-06	1.85754e-06	3.94628e-05	0	1.0824e-05	0	3.22202e-06
Sytl5	0	2.48991e-05	0	0	3.91452e-06	3.5597e-05	2.36536e-06	4.92095e-05	2.25588e-05	1.77599e-05	6.07963e-05	1.56901e-05	4.39628e-06	2.07391e-06	4.28422e-06	5.49897e-05	9.66186e-06	7.07443e-06	8.12148e-06	1.20558e-05	1.89054e-06	3.21398e-05	4.41826e-06	1.54913e-06	3.73051e-06
Tac1	1.17523e-05	2.71354e-05	0	0.000430185	2.04978e-05	7.86761e-05	1.63424e-05	4.24111e-05	5.12468e-05	5.67877e-05	8.16884e-05	0.000271413	1.37992e-05	5.51973e-05	8.5126e-05	4.69973e-05	4.61693e-05	6.25612e-05	0.000294455	2.69724e-05	0.000190029	0.000140449	4.82832e-05	0.000433481	8.24598e-05
Tacr1	3.76706e-06	1.41747e-05	6.30791e-06	4.27779e-05	2.27022e-05	2.38902e-05	2.81827e-06	2.88962e-05	1.42372e-05	7.88931e-06	2.48938e-05	4.06682e-05	2.71864e-06	0	9.0501e-06	2.74786e-05	1.29063e-05	1.73119e-05	6.17988e-05	1.21073e-05	5.35056e-05	0.000102317	2.53512e-05	7.79421e-05	1.53634e-05
Tacstd2	1.24043e-05	4.67842e-05	1.79447e-05	3.27782e-05	6.69616e-05	0.000238426	1.83892e-05	8.13642e-05	7.36575e-05	2.89983e-05	4.50397e-05	3.10648e-05	1.46323e-05	2.50628e-05	0.0033578	4.65902e-05	4.24976e-05	4.3727e-05	2.9693e-05	3.06552e-05	3.10744e-05	3.84446e-05	4.11352e-05	2.06173e-05	5.47709e-05
Taf7l	0	6.0833e-06	0	8.02995e-07	1.006e-05	7.72693e-06	2.56395e-06	9.92632e-06	1.92336e-06	1.42929e-06	6.16258e-06	1.13909e-05	0	1.88363e-06	2.9147e-06	5.46291e-06	2.49908e-06	8.91198e-06	1.10286e-05	3.6452e-06	2.2224e-05	5.93365e-06	3.59926e-06	2.97163e-05	5.77641e-06
Tal2	4.92619e-06	5.24193e-06	0	0.000376086	2.50551e-06	1.62631e-05	5.78019e-06	7.95848e-06	7.25255e-06	8.91365e-06	0.000125007	1.10097e-05	1.28295e-06	2.40489e-06	1.25469e-05	5.37345e-06	3.67326e-06	6.80776e-06	1.74806e-05	7.83815e-06	0.000102857	0.000183762	9.57317e-06	1.2481e-05	1.08667e-05
Tanc2	0.000454953	0.000762244	0.000137035	0.00126466	0.000827989	0.00104903	0.000188218	0.00107009	0.000864457	0.00106363	0.000680573	0.00124934	7.83396e-05	0.000389962	0.000675149	0.00111111	0.000993396	0.000715052	0.00180689	0.000714091	0.00210415	0.000801427	0.000751871	0.00178491	0.00160671
Tbata	3.70279e-06	6.2216e-06	6.17796e-06	0	0	0.000169778	4.99102e-06	7.14174e-06	8.69881e-06	5.59454e-06	0	8.25151e-06	1.0418e-06	1.39682e-05	1.50777e-05	1.52275e-06	1.17799e-05	1.11519e-05	3.69621e-06	4.72665e-06	2.79558e-05	1.05219e-06	1.46523e-05	1.4032e-06	2.1525e-06
Tbc1d5	0.000197919	0.000557053	0.000192016	0.000303167	0.000692325	0.000573213	0.000132202	0.000713207	0.000492422	0.000204331	0.00041418	0.000240622	6.94149e-05	0.000221042	0.000348888	0.000657785	0.000482844	0.000584304	0.000233138	0.000591094	0.00041704	0.000399324	0.000435386	0.00024703	0.000240401
Tbr1	1.03137e-05	1.82565e-05	3.92011e-06	6.48406e-05	1.65126e-05	2.65417e-05	1.21686e-05	2.96029e-05	1.72137e-05	0.00288208	0.000137219	3.52155e-05	9.55237e-06	4.18188e-05	1.76978e-05	1.80221e-05	2.84425e-05	1.16008e-05	8.66167e-05	1.2605e-05	1.88864e-05	7.13142e-06	2.55628e-05	9.14225e-06	5.69454e-05
Tbx15	2.20147e-05	0.000419256	1.83149e-05	3.52679e-05	0.000324998	0.00032786	8.04198e-05	0.0029372	0.000464918	4.03862e-05	6.82856e-05	4.74471e-05	1.85487e-05	8.56657e-05	0.000292001	0.00180801	0.000403602	0.000360599	3.66661e-05	0.000716186	0.000139735	4.3352e-05	0.000185091	3.85086e-05	3.27859e-05
Tbx20	0.00114265	8.50502e-06	0	1.0554e-05	4.07802e-05	1.98149e-05	2.52571e-05	6.81877e-06	1.69462e-05	1.19479e-05	8.1061e-06	2.09799e-05	9.31918e-06	1.28261e-05	9.40951e-06	1.03345e-05	3.40439e-05	1.71477e-05	8.42556e-06	1.61427e-05	1.50202e-05	1.16183e-05	1.85761e-05	2.76901e-05	7.58129e-06
